,guest_size,total_interactions,message_length,total_reviews,lead_time,days_of_stay,accept_t,booked,past_booker
1672,6.0,5,148.0,6.0,181,4,0.0,0,0
1673,4.0,3,92.0,1.0,69,2,7350.516666666666,0,0
1674,1.0,5,114.0,66.0,9,4,0.0,0,1
1675,4.0,5,135.0,0.0,17,5,0.0,0,0
1676,2.0,4,320.0,2.0,20,3,0.0,0,0
1677,4.0,54,466.0,8.0,37,2,0.0,1,0
1678,2.0,6,140.0,94.0,9,2,1.4666666666666666,0,0
1679,7.0,25,249.0,0.0,110,8,155.43333333333334,1,0
1680,1.0,5,120.0,0.0,29,3,722.75,0,0
1681,4.0,6,114.0,0.0,52,2,0.0,0,0
1682,2.0,5,209.0,147.0,206,5,0.0,0,0
1683,2.0,3,235.0,0.0,4,3,0.0,0,0
1684,4.0,6,119.0,9.0,18,7,0.08333333333333333,1,1
1685,2.0,7,214.0,26.0,14,3,0.21666666666666667,0,0
1686,1.0,10,309.0,0.0,59,4,1.6666666666666667,0,0
1687,2.0,16,303.0,19.0,51,4,0.21666666666666667,0,0
1688,1.0,3,160.0,0.0,6,10,0.35,0,1
1689,1.0,4,150.0,0.0,33,92,0.0,0,0
1690,1.0,5,122.0,55.0,42,2,0.0,0,0
1691,7.0,5,295.0,20.0,33,3,0.35,0,0
1692,2.0,3,154.0,9.0,5,4,0.0,0,0
1693,5.0,5,272.0,5.0,46,5,11.916666666666664,0,1
1694,1.0,31,129.0,0.0,87,5,0.0,1,0
1695,2.0,7,1025.0,116.0,15,3,0.11666666666666667,0,0
1696,3.0,5,1182.0,19.0,14,7,0.0,1,0
1697,1.0,6,121.0,0.0,39,28,2.6666666666666665,0,0
1698,10.0,12,190.0,0.0,273,5,14110.1,0,0
1699,2.0,5,685.0,30.0,50,4,2.65,0,0
1700,4.0,2,265.0,7.0,207,4,0.0,0,1
1701,3.0,13,128.0,5.0,195,6,9779.833333333334,0,0
1702,4.0,5,298.0,0.0,43,9,5.816666666666666,0,0
1703,2.0,30,198.0,15.0,60,9,1.3833333333333333,0,0
1704,1.0,2,521.0,2.0,197,18,0.0,0,0
1705,3.0,9,17.0,0.0,69,8,0.0,0,0
1706,1.0,11,326.0,0.0,2,35,0.0,0,1
1707,5.0,6,867.0,29.0,18,12,0.0,0,1
1708,4.0,4,119.0,2.0,126,2,0.0,0,0
1709,4.0,7,564.0,4.0,21,3,1339.25,0,0
1710,2.0,4,322.0,15.0,61,8,0.0,0,1
1711,2.0,7,835.0,11.0,160,19,0.2500000000000001,0,1
1712,3.0,3,23.0,20.0,0,1,0.31666666666666665,0,0
1713,8.0,24,346.0,1.0,157,8,0.0,0,0
1714,2.0,3,319.0,8.0,5,7,0.05,0,1
1715,3.0,24,285.0,3.0,64,2,36.31666666666667,1,0
1716,2.0,5,89.0,6.0,45,8,0.16666666666666666,0,0
1717,3.0,13,319.0,0.0,1,11,0.0,0,1
1718,8.0,3,151.0,0.0,46,24,0.0,0,0
1719,2.0,3,589.0,94.0,23,5,0.0,0,0
1720,6.0,36,95.0,2.0,196,15,0.0,0,0
1721,5.0,4,190.0,4.0,45,1,341.1666666666667,0,0
1722,1.0,28,197.0,10.0,36,4,1039.9333333333334,0,1
1723,2.0,12,179.0,9.0,27,7,1075.5666666666666,0,1
1724,4.0,4,315.0,18.0,62,7,0.95,0,1
1725,1.0,5,135.0,45.0,8,11,0.06666666666666668,0,1
1726,4.0,16,311.0,0.0,70,26,7.25,0,0
1727,2.0,17,529.0,5.0,48,75,8.466666666666667,1,1
1728,1.0,4,148.0,0.0,129,18,0.75,0,0
1729,2.0,3,145.0,5.0,38,2,0.016666666666666666,0,0
1730,4.0,14,195.0,12.0,109,7,2735.65,0,0
1731,4.0,8,88.0,0.0,154,10,0.016666666666666666,0,0
1732,1.0,6,457.0,1.0,65,13,0.0,0,0
1733,4.0,3,312.0,17.0,242,3,0.0,0,0
1734,5.0,3,207.0,0.0,24,4,0.0,0,1
1735,4.0,20,135.0,13.0,135,7,0.0,1,0
1736,2.0,3,253.0,30.0,121,3,0.0,0,0
1737,3.0,4,316.0,26.0,120,14,108.65,0,0
1738,2.0,3,160.0,1.0,201,7,0.3333333333333333,0,1
1739,1.0,5,450.0,92.0,3,3,0.0,0,0
1740,3.0,7,53.0,22.0,42,5,0.0,0,0
1741,3.0,7,75.0,51.0,70,4,0.0,0,1
1742,2.0,7,138.0,5.0,12,3,0.21666666666666667,0,0
1743,2.0,4,391.0,24.0,19,1,0.0,0,0
1744,1.0,3,224.0,0.0,168,11,0.0,0,0
1745,4.0,6,295.0,0.0,1,81,1.2666666666666666,0,0
1746,4.0,10,365.0,17.0,20,2,343.06666666666666,0,0
1747,2.0,6,210.0,0.0,61,6,0.11666666666666667,1,0
1748,1.0,5,398.0,0.0,50,19,0.0,0,0
1749,6.0,5,471.0,0.0,71,5,0.06666666666666668,0,1
1750,2.0,7,84.0,7.0,32,5,0.0,0,0
1751,5.0,20,229.0,0.0,6,79,6.8,1,1
1752,1.0,11,59.0,2.0,13,30,0.8833333333333333,0,0
1753,4.0,3,173.0,0.0,211,3,0.16666666666666666,0,0
1754,1.0,5,345.0,6.0,5,7,0.0,0,0
1755,4.0,2,169.0,2.0,20,4,0.0,0,0
1756,5.0,29,135.0,22.0,57,6,0.1,1,0
1757,2.0,6,193.0,9.0,126,3,0.0,0,0
1758,2.0,3,146.0,45.0,47,4,0.2,0,0
1759,1.0,6,97.0,2.0,9,2,0.11666666666666667,0,0
1760,1.0,6,233.0,0.0,8,4,0.38333333333333336,0,1
1761,5.0,3,260.0,0.0,22,5,2379.383333333333,0,0
1762,2.0,3,349.0,1.0,197,2,0.2333333333333333,0,0
1763,1.0,2,119.0,2.0,0,5,0.0,0,0
1764,1.0,6,144.0,18.0,0,1,0.0,0,0
1765,4.0,6,98.0,21.0,32,3,0.0,0,0
1766,2.0,20,162.0,28.0,5,7,0.26666666666666666,0,0
1767,3.0,4,160.0,20.0,227,9,1.2166666666666666,0,0
1768,3.0,5,691.0,7.0,199,3,0.0,0,0
1769,3.0,7,244.0,27.0,41,7,0.3666666666666665,0,1
1770,4.0,7,143.0,0.0,40,4,1.0833333333333333,0,0
1771,7.0,3,27.0,26.0,7,4,0.0,0,0
1772,1.0,7,707.0,0.0,31,22,242.46666666666667,0,1
1773,2.0,14,383.0,10.0,12,3,257.2166666666667,1,0
1774,2.0,2,872.0,2.0,98,6,0.0,0,0
1775,2.0,3,187.0,65.0,7,3,0.016666666666666666,0,0
1776,2.0,4,141.0,9.0,16,6,0.0,0,0
1777,1.0,24,168.0,13.0,15,3,0.0,1,1
1778,10.0,26,153.0,1.0,219,9,6969.966666666666,0,0
1779,2.0,5,164.0,1.0,211,9,800.5166666666668,0,0
1780,2.0,3,336.0,7.0,13,4,420.25,0,1
1781,2.0,3,22.0,0.0,181,6,0.0,0,0
1782,3.0,10,65.0,49.0,16,1,0.0,0,0
1783,2.0,6,368.0,12.0,3,30,0.2,0,1
1784,2.0,13,314.0,20.0,152,57,1069.1666666666667,0,1
1785,3.0,4,37.0,6.0,101,17,0.0,0,0
1786,2.0,18,465.0,69.0,24,4,6.25,0,0
1787,1.0,4,229.0,37.0,7,7,0.08333333333333333,0,0
1788,2.0,7,32.0,3.0,72,7,0.18333333333333326,0,0
1789,5.0,6,21.0,0.0,101,7,0.0,0,0
1790,2.0,5,445.0,6.0,196,14,0.0,0,1
1791,3.0,16,113.0,60.0,78,2,0.13333333333333333,1,0
1792,4.0,6,150.0,6.0,41,3,11.883333333333333,0,1
1793,1.0,5,290.0,0.0,8,1,4342.483333333334,0,0
1794,2.0,22,328.0,0.0,118,7,0.0,1,0
1795,2.0,9,682.0,0.0,60,4,4.7,1,0
1796,3.0,4,101.0,0.0,17,4,0.0,0,1
1797,2.0,3,382.0,13.0,47,8,0.08333333333333333,0,0
1798,2.0,8,339.0,8.0,10,2,0.38333333333333336,1,1
1799,2.0,2,428.0,0.0,148,9,0.0,0,0
1800,3.0,6,79.0,12.0,24,4,0.0,0,1
1801,3.0,4,208.0,42.0,10,4,0.0,0,0
1802,2.0,9,80.0,7.0,167,30,0.0,0,1
1803,5.0,5,18.0,0.0,132,11,0.0,0,1
1804,6.0,3,294.0,0.0,127,3,2932.316666666666,0,1
1805,2.0,4,230.0,2.0,14,4,0.0,0,1
1806,2.0,4,214.0,0.0,13,8,0.0,0,0
1807,4.0,7,110.0,2.0,13,5,0.0,0,0
1808,4.0,18,604.0,10.0,49,2,912.4666666666667,0,0
1809,4.0,2,195.0,0.0,183,24,0.0,0,1
1810,6.0,3,215.0,8.0,22,6,0.0,0,0
1811,2.0,3,442.0,0.0,0,3,0.0,0,1
1812,1.0,4,137.0,0.0,0,2,110.0,0,0
1813,1.0,15,247.0,0.0,207,7,9.583333333333334,0,1
1814,3.0,3,107.0,0.0,29,4,2015.1333333333328,0,0
1815,2.0,5,0.0,0.0,26,82,0.0,0,1
1816,1.0,2,177.0,0.0,9,11,0.0,0,0
1817,6.0,14,386.0,7.0,36,7,12650.666666666664,1,1
1818,3.0,15,67.0,23.0,12,3,1766.5166666666669,1,0
1819,1.0,17,266.0,0.0,74,9,776.6833333333333,1,0
1820,2.0,6,217.0,27.0,50,17,0.0,0,0
1821,2.0,3,455.0,1.0,195,7,0.1,0,0
1822,3.0,5,387.0,0.0,163,13,0.5166666666666667,0,0
1823,2.0,30,172.0,56.0,2,7,2.316666666666667,0,0
1824,2.0,14,303.0,27.0,43,3,0.2333333333333333,1,0
1825,2.0,4,10.0,0.0,41,21,54.63333333333333,0,0
1826,2.0,19,191.0,37.0,19,4,482.16666666666674,0,0
1827,3.0,3,432.0,5.0,7,4,0.0,0,1
1828,4.0,3,200.0,38.0,22,3,0.0,0,0
1829,2.0,11,243.0,1.0,105,7,19.033333333333328,0,0
1830,2.0,10,54.0,0.0,11,3,4468.833333333333,0,1
1831,2.0,15,487.0,32.0,28,3,1697.4333333333334,1,0
1832,1.0,7,48.0,7.0,3,5,0.0,0,0
1833,1.0,6,106.0,52.0,26,7,0.0,0,1
1834,2.0,5,184.0,0.0,116,10,0.03333333333333333,0,0
1835,8.0,3,204.0,35.0,56,4,0.0,0,0
1836,1.0,7,424.0,0.0,40,11,2532.7,0,0
1837,2.0,28,601.0,0.0,47,8,3309.2833333333333,1,1
1838,4.0,3,477.0,4.0,46,5,0.0,0,0
1839,4.0,17,375.0,0.0,71,21,18760.116666666665,0,1
1840,1.0,7,987.0,8.0,216,1,0.0,0,0
1841,6.0,10,197.0,0.0,89,14,0.1,0,1
1842,4.0,4,283.0,0.0,198,7,0.0,0,0
1843,2.0,15,113.0,95.0,34,6,1090.6666666666667,0,0
1844,4.0,3,140.0,1.0,118,7,0.18333333333333326,0,0
1845,2.0,6,202.0,3.0,120,2,0.0,0,1
1846,1.0,6,102.0,1.0,197,3,3136.9666666666667,0,0
1847,1.0,5,260.0,0.0,181,9,0.0,0,1
1848,4.0,3,147.0,34.0,22,7,0.03333333333333333,0,0
1849,2.0,4,204.0,0.0,57,29,36.23333333333333,0,1
1850,1.0,20,270.0,39.0,104,12,0.0,0,0
1851,2.0,4,322.0,26.0,13,6,16.366666666666667,0,0
1852,4.0,4,312.0,51.0,242,3,0.0,0,0
1853,2.0,3,538.0,5.0,229,6,0.0,0,0
1854,2.0,7,49.0,7.0,100,8,6.783333333333332,0,0
1855,2.0,10,73.0,40.0,94,4,0.15,1,1
1856,2.0,8,221.0,46.0,0,4,0.0,0,1
1857,5.0,10,102.0,0.0,56,8,0.0,0,1
1858,7.0,3,99.0,7.0,298,4,1.85,0,0
1859,2.0,3,204.0,8.0,242,8,1.5833333333333333,0,1
1860,2.0,3,49.0,4.0,204,7,0.08333333333333333,0,1
1861,6.0,6,171.0,5.0,32,4,0.0,0,1
1862,5.0,4,266.0,2.0,31,4,0.2333333333333333,0,0
1863,1.0,5,38.0,0.0,3,4,596.5,0,1
1864,3.0,3,140.0,2.0,94,10,0.4,0,0
1865,1.0,8,54.0,0.0,20,5,25.466666666666665,0,1
1866,1.0,6,247.0,0.0,40,9,9.166666666666666,0,1
1867,1.0,40,219.0,0.0,44,1,0.0,1,0
1868,4.0,12,532.0,1.0,84,19,2936.933333333333,0,1
1869,2.0,4,122.0,66.0,3,2,0.0,0,0
1870,1.0,9,343.0,13.0,161,50,4.166666666666667,0,0
1871,1.0,3,216.0,43.0,83,2,99.2,0,0
1872,4.0,3,117.0,63.0,99,5,5160.183333333333,0,1
1873,5.0,3,175.0,10.0,207,11,19.416666666666668,0,0
1874,1.0,2,108.0,0.0,181,29,0.0,0,0
1875,2.0,3,50.0,1.0,122,6,0.0,0,0
1876,2.0,4,223.0,22.0,21,5,93.46666666666668,0,0
1877,2.0,3,152.0,9.0,178,7,40.45,0,1
1878,2.0,4,146.0,12.0,32,4,0.0,0,0
1879,5.0,3,157.0,1.0,32,4,0.0,0,0
1880,2.0,31,319.0,92.0,14,4,0.13333333333333333,1,0
1881,5.0,3,242.0,0.0,93,10,0.15,0,0
1882,6.0,8,704.0,0.0,142,11,3.733333333333333,0,1
1883,4.0,30,8.0,0.0,72,7,0.0,0,0
1884,2.0,4,260.0,0.0,143,6,1493.5666666666666,0,1
1885,1.0,9,35.0,0.0,18,5,0.0,1,0
1886,2.0,5,130.0,2.0,58,5,0.0,0,0
1887,4.0,3,800.0,1.0,112,21,29.7,0,0
1888,3.0,2,151.0,75.0,55,3,0.0,0,1
1889,2.0,3,151.0,6.0,192,13,1.7666666666666666,0,0
1890,2.0,3,552.0,1.0,62,27,0.7,0,1
1891,2.0,9,144.0,6.0,14,6,0.0,1,1
1892,2.0,8,617.0,36.0,8,5,0.15,1,0
1893,2.0,7,179.0,5.0,124,12,0.0,0,1
1894,4.0,3,97.0,5.0,210,12,0.0,0,0
1895,1.0,8,254.0,87.0,49,3,0.0,0,0
1896,5.0,8,220.0,0.0,101,4,0.0,0,0
1897,1.0,8,108.0,36.0,21,29,15.76666666666667,0,0
1898,7.0,3,249.0,0.0,45,2,9091.366666666667,0,1
1899,2.0,7,97.0,44.0,51,9,0.15,0,1
1900,6.0,10,119.0,0.0,29,5,1.9666666666666668,0,1
1901,8.0,5,286.0,0.0,68,5,0.0,0,0
1902,2.0,8,104.0,17.0,30,10,514.5000000000001,0,1
1903,3.0,3,331.0,3.0,133,18,0.38333333333333336,0,1
1904,2.0,3,115.0,2.0,11,4,2135.4,0,0
1905,4.0,17,365.0,52.0,25,4,0.0,1,1
1906,2.0,18,1340.0,9.0,21,3,0.016666666666666666,1,1
1907,4.0,6,132.0,16.0,0,11,0.0,0,1
1908,3.0,4,239.0,0.0,88,5,0.0,0,0
1909,1.0,6,203.0,3.0,21,12,55.73333333333333,0,0
1910,1.0,6,158.0,0.0,35,21,69.53333333333333,0,0
1911,2.0,3,138.0,2.0,143,4,0.016666666666666666,0,0
1912,2.0,3,21.0,49.0,7,3,0.0,0,0
1913,4.0,29,18.0,24.0,31,5,1468.8833333333334,0,0
1914,2.0,3,200.0,0.0,68,8,0.016666666666666666,0,1
1915,1.0,11,119.0,0.0,41,2,0.0,0,0
1916,4.0,13,82.0,1.0,45,3,305.06666666666666,0,1
1917,2.0,9,115.0,1.0,10,4,1829.2,1,1
1918,2.0,11,201.0,29.0,35,2,0.0,0,1
1919,1.0,7,463.0,69.0,25,21,0.0,0,1
1920,2.0,6,324.0,95.0,26,5,0.0,0,1
1921,1.0,3,91.0,87.0,29,5,0.55,0,0
1922,2.0,3,127.0,15.0,1,3,0.85,0,0
1923,4.0,5,51.0,0.0,140,6,0.0,0,0
1924,2.0,6,183.0,37.0,26,3,1.6333333333333333,0,1
1925,4.0,7,181.0,7.0,214,4,1287.6833333333334,1,0
1926,1.0,4,141.0,10.0,1,1,0.0,0,0
1927,6.0,3,41.0,0.0,184,5,0.0,0,0
1928,4.0,6,65.0,0.0,24,3,0.0,0,0
1929,1.0,10,282.0,73.0,38,7,7.633333333333335,1,1
1930,3.0,6,45.0,17.0,10,2,0.0,0,1
1931,6.0,3,392.0,7.0,24,5,0.11666666666666667,0,1
1932,2.0,5,228.0,10.0,3,12,0.0,0,0
1933,1.0,64,254.0,0.0,0,5,561.4666666666667,0,0
1934,1.0,3,204.0,32.0,8,3,0.0,0,0
1935,2.0,14,35.0,34.0,37,4,0.0,1,1
1936,1.0,22,147.0,10.0,31,8,1.0666666666666669,0,1
1937,2.0,3,237.0,2.0,99,30,0.0,0,0
1938,1.0,21,623.0,0.0,21,4,82.36666666666666,0,0
1939,3.0,3,187.0,90.0,149,11,0.0,0,0
1940,1.0,5,206.0,7.0,100,1,0.08333333333333333,0,0
1941,7.0,3,250.0,0.0,199,19,0.016666666666666666,0,0
1942,2.0,27,88.0,1.0,83,4,0.0,0,0
1943,3.0,7,13.0,1.0,1,1,1100.9333333333334,0,1
1944,3.0,8,618.0,43.0,8,2,0.0,0,0
1945,2.0,5,170.0,1.0,44,18,10.983333333333333,0,1
1946,3.0,88,213.0,3.0,23,7,45.61666666666667,1,1
1947,6.0,12,163.0,23.0,11,3,0.0,0,1
1948,6.0,3,255.0,1.0,52,2,749.8,0,0
1949,3.0,6,196.0,3.0,210,2,0.13333333333333333,0,1
1950,1.0,5,655.0,0.0,179,30,0.0,0,0
1951,5.0,6,291.0,1.0,104,10,0.0,0,0
1952,4.0,22,82.0,9.0,26,3,0.0,1,0
1953,2.0,3,54.0,0.0,1,4,0.0,0,1
1954,5.0,8,181.0,0.0,211,8,0.0,0,1
1955,5.0,15,81.0,18.0,241,3,0.0,1,1
1956,6.0,5,328.0,2.0,76,8,0.0,0,0
1957,1.0,30,122.0,14.0,56,6,0.05,1,0
1958,1.0,9,211.0,8.0,52,14,0.0,0,0
1959,2.0,26,259.0,7.0,19,5,5612.3,1,0
1960,2.0,2,176.0,6.0,205,14,0.0,0,0
1961,1.0,3,349.0,0.0,60,17,0.05,0,0
1962,2.0,6,491.0,82.0,115,11,0.0,0,0
1963,3.0,10,161.0,43.0,57,9,2204.0666666666666,1,0
1964,3.0,4,73.0,8.0,17,3,0.0,0,1
1965,4.0,12,271.0,13.0,16,10,0.0,1,0
1966,1.0,5,106.0,0.0,112,15,2996.066666666666,0,0
1967,6.0,31,73.0,16.0,63,4,0.0,1,0
1968,1.0,26,178.0,0.0,57,6,0.0,1,1
1969,4.0,3,247.0,5.0,194,14,0.0,0,0
1970,4.0,9,520.0,0.0,67,9,1878.233333333333,1,0
1971,6.0,3,276.0,1.0,27,4,747.05,0,0
1972,1.0,16,148.0,10.0,252,4,2.183333333333333,0,0
1973,3.0,3,128.0,7.0,20,5,0.0,0,0
1974,2.0,3,98.0,4.0,2,6,0.15,0,1
1975,3.0,8,454.0,2.0,94,2,0.0,0,0
1976,2.0,28,177.0,1.0,21,8,4.050000000000002,1,0
1977,4.0,2,106.0,5.0,206,10,0.0,0,1
1978,1.0,6,302.0,0.0,190,7,25.15,0,0
1979,1.0,34,306.0,0.0,1,5,17.716666666666665,0,0
1980,1.0,3,89.0,31.0,33,29,0.05,0,0
1981,4.0,28,72.0,1.0,13,5,29.566666666666666,0,0
1982,4.0,3,283.0,42.0,163,4,0.0,0,0
1983,2.0,5,387.0,53.0,5,4,0.0,1,0
1984,2.0,8,322.0,9.0,45,2,0.08333333333333333,0,1
1985,1.0,17,193.0,37.0,17,6,2.2,0,0
1986,2.0,3,80.0,18.0,141,6,0.016666666666666666,0,0
1987,2.0,5,169.0,8.0,117,4,0.05,0,0
1988,6.0,2,115.0,4.0,28,5,0.0,0,0
1989,5.0,6,23.0,38.0,299,5,0.8,0,0
1990,2.0,74,57.0,1.0,13,8,1724.9333333333334,0,0
1991,2.0,5,125.0,0.0,8,10,0.0,0,0
1992,8.0,5,232.0,0.0,241,14,0.15,0,0
1993,1.0,3,357.0,0.0,65,4,0.0,0,1
1994,4.0,4,308.0,1.0,50,10,0.0,0,0
1995,3.0,4,94.0,11.0,246,19,1.95,0,0
1996,5.0,4,223.0,58.0,22,4,0.0,0,0
1997,1.0,6,104.0,11.0,92,6,0.16666666666666666,0,1
1998,6.0,48,326.0,58.0,72,2,0.2,1,1
1999,2.0,4,141.0,0.0,190,15,0.0,0,0
2000,2.0,7,286.0,0.0,103,15,0.3,1,0
2001,2.0,8,341.0,1.0,128,10,20183.0,0,0
2002,2.0,3,288.0,1.0,0,5,0.0,0,0
2003,6.0,2,229.0,1.0,28,5,0.0,0,0
2004,1.0,3,389.0,98.0,20,2,0.13333333333333333,0,0
2005,4.0,3,57.0,0.0,35,7,839.0333333333333,0,1
2006,2.0,7,258.0,13.0,4,2,0.11666666666666667,0,0
2007,8.0,4,108.0,0.0,7,4,0.0,0,1
2008,1.0,34,243.0,1.0,31,31,10987.05,0,1
2009,2.0,12,89.0,1.0,113,2,0.2,0,0
2010,6.0,4,53.0,0.0,39,15,29893.58333333333,0,0
2011,4.0,7,491.0,3.0,146,15,0.2,0,0
2012,2.0,6,524.0,0.0,188,18,58892.68333333332,0,0
2013,5.0,8,483.0,4.0,21,3,2.0500000000000003,0,0
2014,2.0,5,107.0,0.0,30,5,0.0,1,1
2015,1.0,3,473.0,0.0,31,3,0.0,0,1
2016,3.0,27,323.0,17.0,1,2,1.3,1,1
2017,2.0,76,89.0,8.0,4,3,17.883333333333333,0,0
2018,2.0,4,165.0,63.0,45,7,0.0,0,1
2019,4.0,7,418.0,0.0,36,2,0.0,0,1
2020,8.0,23,695.0,2.0,60,11,0.0,1,0
2021,8.0,6,183.0,0.0,66,3,0.0,0,0
2022,5.0,50,205.0,4.0,102,1,1481.966666666667,1,0
2023,4.0,3,146.0,5.0,188,8,0.8833333333333333,0,0
2024,4.0,9,284.0,62.0,16,3,0.0,0,0
2025,2.0,43,194.0,1.0,20,3,9296.966666666667,1,1
2026,3.0,15,53.0,0.0,2,4,53.65,0,1
2027,2.0,17,137.0,95.0,32,10,0.0,1,1
2028,6.0,8,249.0,0.0,90,12,1.65,0,0
2029,2.0,4,310.0,0.0,2,3,0.2,0,0
2030,1.0,5,170.0,18.0,56,14,25.566666666666666,0,1
2031,1.0,3,469.0,16.0,12,14,0.0,0,1
2032,1.0,5,293.0,5.0,1,30,533.5666666666667,0,0
2033,6.0,4,39.0,14.0,11,3,0.0,0,0
2034,6.0,34,95.0,0.0,196,13,0.0,1,0
2035,4.0,3,458.0,0.0,40,4,0.1,0,1
2036,4.0,52,0.0,11.0,39,4,0.45,0,0
2037,1.0,3,361.0,4.0,43,121,0.3333333333333333,0,1
2038,2.0,31,302.0,8.0,2,49,1202.0166666666667,1,1
2039,3.0,5,36.0,20.0,8,1,3.0166666666666666,0,0
2040,5.0,3,184.0,3.0,0,4,44.68333333333333,0,0
2041,2.0,17,302.0,0.0,51,4,1223.75,0,1
2042,2.0,4,101.0,19.0,22,1,0.11666666666666667,0,0
2043,6.0,7,163.0,18.0,24,3,0.0,0,0
2044,2.0,7,612.0,90.0,50,5,0.1,0,0
2045,2.0,20,613.0,1.0,36,142,746.8333333333335,0,0
2046,4.0,5,673.0,7.0,123,5,0.0,0,1
2047,4.0,10,170.0,11.0,35,2,303.85,0,0
2048,2.0,2,174.0,0.0,40,5,0.0,0,1
2049,3.0,4,121.0,4.0,28,6,0.0,0,0
2050,4.0,2,243.0,18.0,13,5,0.0,0,0
2051,6.0,6,264.0,12.0,2,5,0.08333333333333333,0,0
2052,4.0,7,73.0,0.0,89,4,91.45,0,0
2053,1.0,39,60.0,0.0,91,9,1.1166666666666667,0,0
2054,3.0,19,121.0,0.0,51,7,65.66666666666667,1,0
2055,2.0,3,101.0,36.0,32,7,0.26666666666666666,0,0
2056,1.0,6,105.0,92.0,120,4,0.1,0,0
2057,4.0,4,416.0,0.0,82,5,0.0,0,0
2058,2.0,9,162.0,0.0,205,6,0.0,0,1
2059,10.0,2,187.0,15.0,178,4,0.0,0,0
2060,9.0,5,210.0,15.0,183,4,0.06666666666666668,0,1
2061,3.0,4,560.0,10.0,30,5,29.016666666666666,0,0
2062,1.0,5,491.0,54.0,203,6,7239.733333333334,0,0
2063,4.0,7,60.0,22.0,121,10,0.8666666666666667,0,1
2064,3.0,3,319.0,3.0,76,2,0.26666666666666666,0,0
2065,5.0,11,344.0,0.0,48,10,28658.13333333333,1,0
2066,1.0,33,149.0,19.0,5,2,0.2833333333333333,0,0
2067,5.0,12,46.0,19.0,60,4,0.016666666666666666,0,0
2068,2.0,5,81.0,1.0,203,5,244.58333333333337,0,1
2069,8.0,3,135.0,0.0,101,4,538.3666666666667,0,0
2070,3.0,7,156.0,36.0,12,7,10.566666666666666,1,0
2071,1.0,5,242.0,0.0,190,6,0.0,1,0
2072,1.0,7,202.0,3.0,2,5,0.0,0,1
2073,4.0,4,147.0,12.0,17,4,0.9,0,1
2074,2.0,9,27.0,0.0,31,6,60.43333333333333,0,0
2075,3.0,5,113.0,0.0,20,7,344.35,0,1
2076,2.0,5,68.0,3.0,98,2,11.85,0,0
2077,2.0,3,605.0,0.0,97,77,0.0,0,0
2078,8.0,13,191.0,4.0,87,3,0.0,1,0
2079,2.0,3,101.0,0.0,192,8,0.0,0,0
2080,6.0,10,1040.0,0.0,48,3,0.0,0,0
2081,1.0,3,23.0,0.0,0,3,0.0,0,0
2082,4.0,3,819.0,2.0,26,6,0.0,0,0
2083,6.0,2,61.0,1.0,61,1,0.0,0,1
2084,2.0,42,282.0,6.0,197,10,0.0,1,0
2085,4.0,22,269.0,0.0,72,2,39755.85,0,0
2086,3.0,13,101.0,3.0,19,4,2720.9666666666667,1,1
2087,1.0,6,498.0,0.0,195,9,0.0,0,0
2088,2.0,20,381.0,1.0,42,4,1347.1666666666667,1,0
2089,1.0,10,374.0,10.0,49,1,0.0,0,0
2090,1.0,3,236.0,13.0,0,7,0.11666666666666667,0,1
2091,2.0,9,77.0,18.0,3,3,0.0,0,0
2092,4.0,5,254.0,23.0,208,5,0.06666666666666668,0,0
2093,2.0,34,157.0,75.0,37,12,0.11666666666666667,1,0
2094,3.0,3,27.0,1.0,1,1,678.2333333333332,0,0
2095,6.0,6,175.0,0.0,211,13,0.0,0,0
2096,2.0,5,229.0,6.0,9,2,6611.833333333332,0,1
2097,4.0,7,272.0,15.0,107,2,0.08333333333333333,0,1
2098,1.0,4,416.0,0.0,5,96,764.3833333333333,0,0
2099,2.0,20,225.0,1.0,71,12,1.5166666666666666,0,0
2100,8.0,17,216.0,0.0,32,5,16.01666666666667,0,0
2101,1.0,7,147.0,0.0,70,8,0.3333333333333333,0,0
2102,3.0,6,110.0,1.0,28,6,6.6,0,0
2103,4.0,5,223.0,16.0,133,7,2459.4666666666667,0,0
2104,1.0,3,333.0,3.0,133,18,0.0,0,1
2105,3.0,8,66.0,18.0,19,3,0.0,0,0
2106,1.0,16,258.0,90.0,67,10,0.03333333333333333,1,0
2107,1.0,4,271.0,4.0,3,4,0.0,0,0
2108,4.0,17,345.0,62.0,124,4,1938.75,0,1
2109,9.0,3,143.0,2.0,84,4,1130.7833333333333,0,1
2110,5.0,3,183.0,0.0,188,4,0.03333333333333333,0,0
2111,1.0,6,116.0,1.0,54,10,0.15,0,0
2112,4.0,3,310.0,52.0,29,3,5.2,0,1
2113,5.0,6,440.0,8.0,26,3,0.0,1,0
2114,2.0,3,543.0,11.0,80,5,0.2500000000000001,0,0
2115,2.0,4,92.0,0.0,200,2,32.00000000000001,0,1
2116,2.0,2,128.0,20.0,212,3,0.0,0,0
2117,4.0,4,198.0,1.0,138,7,0.0,0,0
2118,1.0,3,138.0,31.0,74,2,0.11666666666666667,0,0
2119,2.0,6,138.0,0.0,153,8,1818.15,0,1
2120,2.0,10,226.0,9.0,4,2,0.5166666666666667,1,0
2121,5.0,3,261.0,0.0,90,15,0.11666666666666667,0,1
2122,8.0,3,16.0,25.0,20,6,0.0,0,0
