,guest_size,message_length,total_reviews,lead_time,days_of_stay,replied,rt_Entire_home/apt,rt_Private room,rt_Shared room,contact_me,past_booker,not_replied
6031,3.0,414.0,43.0,35,7,1,1,0,0,0,0,0
6032,4.0,428.0,0.0,67,1,1,1,0,0,1,1,0
6033,2.0,628.0,0.0,99,2,1,0,1,0,1,0,0
6035,1.0,439.0,0.0,21,36,1,0,0,1,0,0,0
6036,1.0,156.0,1.0,179,6,0,0,1,0,1,1,1
6037,2.0,154.0,0.0,51,10,1,0,1,0,1,0,0
6038,4.0,73.0,0.0,139,7,1,1,0,0,1,1,0
6041,4.0,260.0,1.0,215,5,1,1,0,0,0,1,0
6042,2.0,264.0,0.0,179,12,1,1,0,0,0,0,0
6043,2.0,49.0,13.0,7,2,1,1,0,0,0,0,0
6044,2.0,457.0,0.0,76,6,1,0,1,0,0,1,0
6046,2.0,240.0,15.0,20,6,1,0,1,0,0,1,0
6047,4.0,98.0,24.0,189,9,1,1,0,0,0,0,0
6048,2.0,431.0,0.0,151,22,1,0,1,0,1,1,0
6050,1.0,228.0,0.0,79,29,1,1,0,0,1,0,0
6054,2.0,47.0,16.0,67,5,1,1,0,0,0,0,0
6055,2.0,128.0,29.0,47,2,1,1,0,0,1,0,0
6056,3.0,348.0,0.0,52,3,1,0,1,0,1,0,0
6057,2.0,213.0,0.0,2,3,1,0,1,0,0,1,0
6058,2.0,243.0,0.0,23,4,1,0,1,0,0,0,0
6059,5.0,82.0,1.0,160,12,1,1,0,0,1,0,0
6061,1.0,152.0,4.0,90,3,1,0,0,1,1,1,0
6063,3.0,163.0,18.0,70,14,1,1,0,0,0,1,0
6065,5.0,7.0,2.0,41,2,1,1,0,0,0,0,0
6066,2.0,318.0,0.0,57,7,1,0,1,0,1,0,0
6067,1.0,583.0,2.0,1,1,1,1,0,0,1,0,0
6070,6.0,176.0,0.0,179,11,1,1,0,0,0,0,0
6072,2.0,0.0,0.0,188,2,1,0,1,0,0,0,0
6073,4.0,0.0,0.0,203,5,1,1,0,0,0,0,0
6075,1.0,144.0,11.0,10,4,1,1,0,0,1,1,0
6077,5.0,0.0,0.0,38,2,1,1,0,0,0,0,0
6080,3.0,164.0,0.0,52,5,1,1,0,0,1,1,0
6081,1.0,0.0,0.0,170,4,1,1,0,0,0,0,0
6083,2.0,3.0,2.0,61,2,1,0,1,0,0,1,0
6084,2.0,119.0,0.0,33,6,1,0,0,1,1,0,0
6085,2.0,112.0,5.0,24,3,0,1,0,0,0,1,1
6086,3.0,173.0,0.0,113,3,1,1,0,0,1,0,0
6088,1.0,65.0,12.0,15,1,1,0,0,1,0,0,0
6090,4.0,125.0,0.0,160,3,1,1,0,0,1,1,0
6091,2.0,0.0,2.0,113,17,1,1,0,0,0,0,0
6093,1.0,5.0,25.0,57,4,1,1,0,0,0,0,0
6094,2.0,208.0,67.0,16,5,1,1,0,0,1,1,0
6096,1.0,415.0,0.0,7,14,1,1,0,0,1,0,0
6097,3.0,49.0,0.0,119,4,1,1,0,0,0,1,0
6099,2.0,70.0,0.0,12,4,1,1,0,0,1,0,0
6100,2.0,0.0,24.0,48,5,0,1,0,0,0,0,1
6102,1.0,87.0,14.0,17,3,0,1,0,0,1,1,1
6107,5.0,280.0,0.0,13,8,1,1,0,0,1,0,0
6109,2.0,0.0,4.0,7,3,1,1,0,0,0,1,0
6110,2.0,17.0,3.0,23,3,1,1,0,0,0,0,0
6112,4.0,168.0,0.0,202,9,1,1,0,0,1,0,0
6114,1.0,120.0,0.0,21,5,1,1,0,0,0,0,0
6115,2.0,0.0,9.0,20,1,1,0,1,0,0,1,0
6117,2.0,31.0,1.0,124,11,0,1,0,0,1,0,1
6120,6.0,269.0,0.0,94,7,1,1,0,0,1,0,0
6121,2.0,149.0,0.0,104,7,0,1,0,0,1,1,1
6122,7.0,892.0,18.0,192,7,1,1,0,0,1,0,0
6124,4.0,108.0,27.0,17,4,1,1,0,0,1,1,0
6125,1.0,151.0,4.0,101,18,1,0,1,0,0,0,0
6126,1.0,40.0,4.0,18,3,1,1,0,0,0,1,0
6127,5.0,394.0,1.0,91,2,1,1,0,0,1,0,0
6128,2.0,183.0,5.0,131,10,1,1,0,0,1,0,0
6129,2.0,291.0,1.0,0,4,1,1,0,0,1,0,0
6130,1.0,483.0,34.0,16,5,1,1,0,0,0,1,0
6131,5.0,138.0,2.0,17,4,1,1,0,0,1,0,0
6132,2.0,2.0,35.0,1,2,1,1,0,0,0,0,0
6133,2.0,0.0,0.0,20,4,1,1,0,0,0,0,0
6136,2.0,298.0,0.0,114,1,1,0,1,0,1,1,0
6137,10.0,233.0,0.0,20,5,1,1,0,0,1,0,0
6140,4.0,365.0,0.0,174,11,1,1,0,0,1,0,0
6145,1.0,802.0,0.0,27,33,1,1,0,0,0,1,0
6146,1.0,1489.0,1.0,45,7,0,0,1,0,1,0,1
6147,4.0,137.0,0.0,36,30,1,1,0,0,1,1,0
6148,5.0,88.0,11.0,123,6,1,0,1,0,1,1,0
6150,2.0,78.0,50.0,248,5,1,0,1,0,1,0,0
6152,4.0,195.0,93.0,57,7,1,1,0,0,0,0,0
6153,2.0,0.0,10.0,39,2,1,0,1,0,0,0,0
6154,1.0,0.0,11.0,0,2,0,0,1,0,0,0,1
6157,6.0,240.0,0.0,216,5,1,1,0,0,1,0,0
6169,1.0,283.0,0.0,99,8,1,0,1,0,1,0,0
6170,4.0,217.0,20.0,176,3,1,1,0,0,1,0,0
6171,1.0,220.0,5.0,214,51,1,1,0,0,1,0,0
6172,2.0,23.0,3.0,30,7,1,1,0,0,0,0,0
6173,1.0,348.0,11.0,21,30,1,0,1,0,1,1,0
6174,2.0,101.0,0.0,69,3,1,0,1,0,0,0,0
6177,2.0,473.0,5.0,89,9,0,1,0,0,0,1,1
6178,8.0,212.0,0.0,24,3,1,1,0,0,1,0,0
6181,2.0,98.0,0.0,130,4,1,0,1,0,1,0,0
6184,1.0,712.0,1.0,13,14,0,0,1,0,1,0,1
6186,5.0,266.0,7.0,30,4,1,1,0,0,1,1,0
6187,4.0,244.0,0.0,59,9,1,1,0,0,1,0,0
6188,3.0,284.0,40.0,8,3,1,1,0,0,1,1,0
6190,8.0,141.0,7.0,22,3,1,1,0,0,1,0,0
6191,4.0,19.0,7.0,50,2,1,1,0,0,1,1,0
6192,3.0,194.0,0.0,26,6,1,1,0,0,0,1,0
6193,2.0,113.0,0.0,12,3,1,0,1,0,1,1,0
6194,2.0,105.0,1.0,53,7,1,1,0,0,1,0,0
6195,2.0,205.0,63.0,6,3,1,0,1,0,1,1,0
6197,1.0,436.0,0.0,16,25,0,0,1,0,1,0,1
6198,1.0,20.0,20.0,0,4,1,1,0,0,0,0,0
6199,2.0,101.0,46.0,18,2,1,1,0,0,1,1,0
6200,2.0,272.0,5.0,0,2,1,1,0,0,0,0,0
6202,4.0,94.0,24.0,23,2,1,1,0,0,1,0,0
6203,4.0,35.0,25.0,21,3,1,1,0,0,1,0,0
6204,2.0,73.0,12.0,248,5,1,1,0,0,1,0,0
6206,1.0,506.0,32.0,68,22,1,0,1,0,1,0,0
6207,5.0,0.0,47.0,186,3,1,1,0,0,0,1,0
6208,2.0,527.0,0.0,23,5,1,0,1,0,0,1,0
6209,6.0,193.0,0.0,268,9,1,1,0,0,1,0,0
6211,2.0,71.0,0.0,107,3,1,1,0,0,1,0,0
6212,1.0,199.0,3.0,159,10,1,1,0,0,0,1,0
6214,4.0,203.0,0.0,202,10,1,1,0,0,1,0,0
6215,4.0,185.0,11.0,193,2,0,1,0,0,1,1,1
6218,2.0,207.0,14.0,99,7,1,1,0,0,1,1,0
6219,2.0,132.0,18.0,3,3,1,1,0,0,1,1,0
6221,2.0,0.0,0.0,194,7,1,1,0,0,0,0,0
6223,4.0,0.0,0.0,57,8,1,1,0,0,0,0,0
6225,4.0,198.0,6.0,148,4,1,1,0,0,1,1,0
6226,2.0,88.0,0.0,152,20,0,1,0,0,0,0,1
6227,2.0,185.0,4.0,2,4,1,1,0,0,0,1,0
6228,2.0,227.0,31.0,0,2,1,0,1,0,1,0,0
6229,1.0,137.0,5.0,13,9,1,0,1,0,1,0,0
6230,6.0,142.0,7.0,53,10,1,1,0,0,0,0,0
6233,4.0,248.0,1.0,168,21,1,1,0,0,1,0,0
6235,1.0,851.0,57.0,3,1,1,0,1,0,1,0,0
6236,4.0,208.0,66.0,16,2,0,1,0,0,1,1,1
6237,5.0,0.0,1.0,15,2,1,1,0,0,0,0,0
6238,4.0,171.0,19.0,7,4,1,1,0,0,0,0,0
6239,6.0,437.0,2.0,213,11,1,1,0,0,1,0,0
6240,4.0,84.0,69.0,13,3,1,1,0,0,1,0,0
6241,1.0,0.0,10.0,1,13,1,1,0,0,0,1,0
6242,2.0,312.0,25.0,41,5,1,1,0,0,1,1,0
6244,2.0,107.0,71.0,14,2,1,1,0,0,0,1,0
6246,16.0,41.0,0.0,44,19,1,1,0,0,1,1,0
6249,2.0,113.0,49.0,3,2,1,0,1,0,1,1,0
6250,1.0,344.0,0.0,191,1,1,1,0,0,1,0,0
6251,2.0,49.0,4.0,137,3,1,1,0,0,1,0,0
6254,4.0,121.0,0.0,67,2,1,1,0,0,1,1,0
6255,4.0,278.0,32.0,41,10,1,1,0,0,1,0,0
6258,8.0,126.0,0.0,24,5,0,1,0,0,1,0,1
6260,1.0,367.0,17.0,3,2,1,1,0,0,1,1,0
6261,2.0,196.0,23.0,83,4,1,1,0,0,1,0,0
6264,2.0,161.0,5.0,29,5,1,1,0,0,0,0,0
6266,8.0,227.0,0.0,37,2,1,1,0,0,0,1,0
6267,2.0,278.0,15.0,1,4,1,1,0,0,0,0,0
6268,2.0,0.0,34.0,31,4,1,1,0,0,0,1,0
6270,12.0,57.0,0.0,122,10,1,1,0,0,1,0,0
6271,2.0,176.0,11.0,164,8,1,1,0,0,1,0,0
6273,1.0,143.0,6.0,136,11,1,0,0,1,1,0,0
6275,2.0,97.0,10.0,9,7,1,1,0,0,0,1,0
6276,2.0,231.0,1.0,101,18,1,0,1,0,1,0,0
6277,4.0,18.0,116.0,33,3,1,1,0,0,1,0,0
6280,3.0,199.0,5.0,27,4,1,0,1,0,0,1,0
6282,1.0,198.0,0.0,92,26,1,0,1,0,1,0,0
6284,1.0,434.0,20.0,16,13,1,0,1,0,1,0,0
6285,3.0,131.0,0.0,13,4,1,1,0,0,1,1,0
6286,6.0,178.0,0.0,102,11,1,1,0,0,1,1,0
6290,3.0,826.0,0.0,66,3,1,1,0,0,1,0,0
6294,4.0,400.0,3.0,204,5,1,1,0,0,0,0,0
6296,1.0,122.0,2.0,183,16,1,0,1,0,1,1,0
6298,2.0,136.0,0.0,1,1,0,1,0,0,0,1,1
6302,1.0,126.0,0.0,9,3,0,1,0,0,0,0,1
6303,4.0,477.0,0.0,193,4,1,1,0,0,1,0,0
6304,1.0,106.0,1.0,2,4,0,1,0,0,1,0,1
6305,3.0,79.0,58.0,357,4,1,1,0,0,1,0,0
6306,2.0,106.0,7.0,1,2,1,0,1,0,1,0,0
6307,8.0,73.0,0.0,52,2,1,1,0,0,1,0,0
6310,3.0,99.0,12.0,104,5,1,1,0,0,1,1,0
6311,7.0,0.0,17.0,151,4,1,1,0,0,0,0,0
6313,2.0,232.0,7.0,24,3,1,0,0,1,0,1,0
6315,5.0,319.0,9.0,224,6,1,1,0,0,1,0,0
6318,1.0,109.0,3.0,174,6,1,0,1,0,0,1,0
6320,6.0,150.0,10.0,166,2,1,1,0,0,1,0,0
6321,4.0,260.0,0.0,14,5,1,1,0,0,1,0,0
6323,1.0,116.0,1.0,164,5,1,1,0,0,1,0,0
6324,3.0,138.0,0.0,45,4,1,1,0,0,0,0,0
6325,4.0,294.0,13.0,26,5,1,1,0,0,1,0,0
6326,4.0,0.0,6.0,40,3,1,1,0,0,0,1,0
6327,4.0,218.0,29.0,94,8,1,1,0,0,1,0,0
6328,2.0,236.0,70.0,5,2,1,0,1,0,0,1,0
6330,4.0,4.0,1.0,203,6,1,1,0,0,0,1,0
6331,2.0,263.0,0.0,42,21,1,1,0,0,1,1,0
6334,4.0,45.0,0.0,211,7,1,1,0,0,0,0,0
6337,2.0,363.0,127.0,43,3,1,0,1,0,0,1,0
6339,8.0,315.0,0.0,24,5,1,1,0,0,1,1,0
6340,1.0,430.0,20.0,183,60,0,0,1,0,0,0,1
6341,1.0,229.0,15.0,1,1,1,1,0,0,1,0,0
6342,1.0,66.0,13.0,39,8,1,1,0,0,1,1,0
6343,1.0,362.0,15.0,7,1,1,1,0,0,1,0,0
6344,3.0,223.0,0.0,195,12,1,1,0,0,0,0,0
6346,2.0,409.0,0.0,30,5,1,1,0,0,0,1,0
6347,1.0,60.0,17.0,7,4,1,1,0,0,1,0,0
6348,4.0,230.0,12.0,152,7,1,1,0,0,1,1,0
6351,4.0,140.0,0.0,162,9,1,1,0,0,1,0,0
6353,1.0,391.0,5.0,194,7,1,0,1,0,1,0,0
6354,2.0,121.0,0.0,67,10,1,1,0,0,1,0,0
6356,4.0,243.0,0.0,64,15,0,1,0,0,0,0,1
6357,4.0,222.0,0.0,176,10,1,1,0,0,1,1,0
6358,1.0,371.0,5.0,70,14,1,1,0,0,1,0,0
6359,3.0,176.0,30.0,30,12,1,1,0,0,1,0,0
6364,1.0,307.0,15.0,9,10,1,0,1,0,0,1,0
6367,5.0,179.0,0.0,116,15,1,1,0,0,1,0,0
6368,4.0,46.0,0.0,129,2,1,1,0,0,1,0,0
6369,3.0,368.0,0.0,2,1,1,0,0,1,1,0,0
6370,1.0,0.0,3.0,172,2,0,1,0,0,0,0,1
6371,1.0,19.0,0.0,86,36,1,0,1,0,1,1,0
6372,2.0,84.0,10.0,27,28,1,1,0,0,1,0,0
6375,1.0,405.0,14.0,10,3,1,0,1,0,0,0,0
6376,3.0,248.0,5.0,32,6,1,1,0,0,1,0,0
6377,3.0,0.0,0.0,33,5,0,1,0,0,0,1,1
6379,3.0,501.0,4.0,153,17,1,1,0,0,1,1,0
6380,4.0,53.0,0.0,175,1,0,1,0,0,1,0,1
6383,1.0,372.0,1.0,38,6,1,1,0,0,1,0,0
6384,2.0,53.0,2.0,56,3,1,1,0,0,0,1,0
6388,2.0,395.0,209.0,25,5,1,1,0,0,1,0,0
6389,2.0,377.0,1.0,1,1,1,1,0,0,1,0,0
6391,1.0,81.0,0.0,0,4,1,0,1,0,1,0,0
6392,2.0,656.0,0.0,28,4,1,1,0,0,0,1,0
6395,4.0,229.0,3.0,28,5,1,1,0,0,1,0,0
6396,2.0,100.0,92.0,6,8,1,1,0,0,1,1,0
6399,2.0,507.0,130.0,291,10,1,0,1,0,0,1,0
6401,2.0,98.0,0.0,128,14,1,0,1,0,1,0,0
6402,4.0,264.0,3.0,83,2,1,1,0,0,1,1,0
6403,2.0,289.0,36.0,39,1,1,1,0,0,1,1,0
6404,2.0,0.0,15.0,1,1,1,1,0,0,0,1,0
6405,6.0,25.0,0.0,161,2,1,1,0,0,1,0,0
6406,5.0,168.0,0.0,217,2,1,1,0,0,1,0,0
6407,1.0,96.0,1.0,126,6,1,1,0,0,1,0,0
6411,2.0,137.0,58.0,2,2,1,1,0,0,1,1,0
6412,2.0,1059.0,0.0,9,2,1,1,0,0,1,0,0
6413,1.0,842.0,0.0,214,17,1,1,0,0,1,0,0
6414,2.0,136.0,5.0,28,6,1,1,0,0,1,0,0
6415,1.0,124.0,10.0,183,4,0,1,0,0,0,1,1
6416,1.0,183.0,0.0,52,6,1,0,1,0,1,0,0
6418,3.0,162.0,3.0,2,8,1,1,0,0,0,0,0
6421,11.0,118.0,20.0,227,7,1,1,0,0,1,0,0
6422,1.0,248.0,35.0,33,4,1,0,1,0,1,0,0
6423,3.0,216.0,1.0,24,5,0,1,0,0,1,1,1
6424,1.0,313.0,0.0,5,119,0,0,1,0,0,0,1
6425,1.0,182.0,23.0,31,9,1,1,0,0,1,0,0
6426,4.0,80.0,20.0,1,3,1,1,0,0,0,1,0
6428,2.0,86.0,11.0,54,8,0,0,1,0,0,0,1
6429,3.0,147.0,0.0,200,4,1,1,0,0,0,0,0
6430,4.0,108.0,0.0,44,6,1,1,0,0,1,0,0
6432,2.0,73.0,0.0,103,7,1,1,0,0,1,0,0
6435,2.0,249.0,0.0,55,3,1,0,1,0,1,0,0
6437,1.0,644.0,33.0,3,3,1,1,0,0,1,1,0
6439,5.0,50.0,0.0,21,4,1,1,0,0,1,0,0
6442,4.0,353.0,0.0,17,3,1,1,0,0,1,0,0
6444,2.0,388.0,5.0,123,9,1,1,0,0,0,1,0
6445,1.0,219.0,2.0,21,7,1,0,0,1,1,1,0
6446,5.0,21.0,15.0,62,3,1,1,0,0,1,0,0
6447,3.0,235.0,1.0,6,28,1,1,0,0,1,0,0
6450,3.0,323.0,1.0,22,5,0,1,0,0,1,1,1
6451,5.0,114.0,4.0,5,103,1,1,0,0,0,0,0
6452,8.0,77.0,0.0,118,3,1,1,0,0,1,0,0
6453,3.0,63.0,1.0,82,6,1,1,0,0,0,0,0
6454,1.0,36.0,0.0,58,12,1,0,1,0,0,1,0
6455,3.0,171.0,0.0,22,5,1,0,1,0,1,0,0
6456,12.0,508.0,0.0,87,4,1,1,0,0,0,1,0
6458,5.0,112.0,2.0,38,3,0,1,0,0,1,1,1
6461,2.0,172.0,0.0,26,3,1,0,1,0,1,1,0
6464,2.0,201.0,0.0,197,14,0,1,0,0,1,0,1
6466,4.0,140.0,1.0,59,7,1,1,0,0,1,0,0
6468,5.0,148.0,0.0,2,5,1,1,0,0,1,0,0
6470,2.0,280.0,1.0,201,19,1,1,0,0,1,0,0
6472,2.0,293.0,2.0,202,5,1,1,0,0,1,0,0
6476,1.0,57.0,32.0,3,3,1,0,1,0,1,0,0
6478,4.0,424.0,0.0,15,5,1,1,0,0,1,1,0
6479,2.0,317.0,26.0,243,9,1,0,1,0,0,1,0
6482,16.0,0.0,0.0,253,7,1,1,0,0,1,0,0
6484,3.0,429.0,0.0,107,14,1,1,0,0,1,0,0
6487,1.0,1770.0,11.0,44,4,1,1,0,0,0,1,0
6490,4.0,0.0,14.0,2,1,1,1,0,0,0,0,0
6491,1.0,27.0,32.0,41,50,1,0,1,0,1,1,0
6492,3.0,438.0,15.0,18,4,1,1,0,0,1,0,0
6494,2.0,120.0,29.0,10,3,1,1,0,0,1,1,0
6495,4.0,0.0,17.0,204,4,1,1,0,0,0,0,0
6496,1.0,653.0,4.0,3,3,1,1,0,0,1,1,0
6499,5.0,75.0,1.0,28,5,1,1,0,0,1,1,0
6505,3.0,0.0,1.0,15,2,1,1,0,0,0,1,0
6506,1.0,197.0,0.0,1,5,0,1,0,0,0,0,1
6508,2.0,72.0,10.0,73,12,1,1,0,0,1,1,0
6509,5.0,233.0,0.0,194,9,1,1,0,0,1,1,0
6510,5.0,107.0,2.0,188,5,1,1,0,0,1,1,0
6511,2.0,0.0,4.0,28,6,1,0,0,1,0,1,0
6512,2.0,77.0,4.0,21,30,1,1,0,0,1,1,0
6514,4.0,75.0,2.0,29,4,1,1,0,0,1,0,0
6515,1.0,257.0,1.0,5,15,1,1,0,0,1,0,0
6516,6.0,143.0,0.0,19,4,1,1,0,0,1,1,0
6517,2.0,76.0,3.0,73,2,1,0,1,0,1,0,0
6518,2.0,367.0,2.0,165,7,1,0,1,0,1,0,0
6520,2.0,97.0,4.0,9,1,1,1,0,0,1,0,0
6521,3.0,255.0,18.0,188,6,1,1,0,0,0,0,0
6523,2.0,120.0,27.0,11,8,1,1,0,0,0,1,0
6524,1.0,375.0,6.0,4,10,1,0,1,0,0,0,0
6525,3.0,61.0,0.0,187,8,1,1,0,0,0,0,0
6528,5.0,124.0,35.0,7,11,1,1,0,0,1,0,0
6529,10.0,174.0,2.0,36,3,1,1,0,0,1,0,0
6530,7.0,89.0,1.0,169,9,1,1,0,0,1,0,0
6531,5.0,207.0,6.0,1,7,1,1,0,0,1,1,0
6532,1.0,175.0,0.0,82,64,1,0,0,1,1,0,0
6533,2.0,72.0,0.0,50,1,1,0,1,0,1,0,0
6534,1.0,183.0,0.0,172,12,1,1,0,0,1,1,0
6535,2.0,616.0,0.0,3,85,0,0,1,0,1,1,1
6537,1.0,322.0,67.0,17,2,1,0,1,0,1,0,0
6541,4.0,132.0,7.0,9,3,0,1,0,0,1,0,1
6542,2.0,31.0,0.0,85,3,1,1,0,0,1,0,0
6544,2.0,0.0,0.0,33,4,1,1,0,0,0,0,0
6545,1.0,276.0,15.0,0,3,1,1,0,0,1,1,0
6546,1.0,814.0,4.0,8,1,1,1,0,0,1,0,0
6548,1.0,33.0,55.0,9,1,1,0,1,0,0,0,0
6550,2.0,307.0,2.0,6,34,1,0,1,0,1,1,0
6551,1.0,447.0,0.0,105,31,1,0,1,0,0,1,0
6554,4.0,418.0,0.0,21,4,1,1,0,0,1,1,0
6556,2.0,46.0,1.0,16,5,1,0,1,0,1,1,0
6557,1.0,38.0,0.0,2,4,0,0,1,0,1,1,1
6558,3.0,126.0,0.0,29,4,1,1,0,0,1,0,0
6559,1.0,67.0,2.0,1,4,1,0,1,0,0,1,0
6562,5.0,336.0,1.0,146,12,1,1,0,0,1,0,0
6563,4.0,209.0,0.0,117,3,1,1,0,0,1,0,0
6565,3.0,110.0,4.0,7,5,1,1,0,0,0,0,0
6566,2.0,144.0,0.0,50,15,1,1,0,0,0,1,0
6567,2.0,91.0,3.0,75,2,1,1,0,0,0,1,0
6571,4.0,0.0,20.0,165,2,1,1,0,0,0,0,0
6572,2.0,281.0,26.0,102,7,0,1,0,0,0,1,1
6574,2.0,135.0,11.0,66,3,1,1,0,0,0,1,0
6575,1.0,655.0,3.0,19,5,1,0,1,0,0,1,0
6577,1.0,0.0,0.0,24,4,1,0,1,0,0,0,0
6578,4.0,659.0,0.0,213,4,1,1,0,0,1,0,0
6580,5.0,303.0,75.0,24,4,1,1,0,0,0,1,0
6582,5.0,517.0,1.0,162,3,1,1,0,0,1,1,0
6583,2.0,102.0,32.0,216,5,1,1,0,0,0,1,0
6584,8.0,65.0,34.0,35,2,1,1,0,0,0,0,0
6587,1.0,154.0,39.0,43,4,1,1,0,0,0,1,0
6588,2.0,175.0,185.0,330,10,1,1,0,0,1,0,0
6589,2.0,140.0,2.0,87,4,1,1,0,0,1,0,0
6590,3.0,139.0,19.0,172,8,1,0,0,1,0,1,0
6591,2.0,195.0,7.0,2,2,1,0,1,0,1,0,0
6592,2.0,0.0,1.0,196,6,1,1,0,0,0,0,0
6593,2.0,162.0,142.0,267,9,1,1,0,0,1,1,0
6594,4.0,141.0,2.0,14,6,1,1,0,0,0,1,0
6597,2.0,332.0,0.0,153,4,1,1,0,0,0,1,0
6598,1.0,603.0,32.0,13,5,1,1,0,0,1,0,0
6600,1.0,48.0,0.0,73,1,1,1,0,0,1,0,0
6601,2.0,232.0,0.0,90,11,1,1,0,0,1,0,0
6603,8.0,75.0,1.0,52,2,1,1,0,0,1,0,0
6604,1.0,70.0,0.0,20,5,0,0,1,0,1,0,1
6606,1.0,387.0,10.0,202,17,1,0,1,0,1,0,0
6607,1.0,158.0,99.0,9,2,1,1,0,0,1,0,0
6608,10.0,281.0,0.0,146,3,1,1,0,0,1,0,0
6610,5.0,304.0,1.0,18,3,1,1,0,0,1,0,0
6611,4.0,43.0,0.0,162,7,1,1,0,0,0,0,0
6615,4.0,411.0,0.0,70,10,1,1,0,0,1,0,0
6616,3.0,0.0,18.0,33,4,1,1,0,0,0,0,0
6619,1.0,356.0,1.0,10,27,1,0,1,0,1,0,0
6622,6.0,108.0,0.0,130,2,1,1,0,0,1,0,0
6624,6.0,127.0,0.0,28,4,1,1,0,0,1,0,0
6625,1.0,399.0,37.0,15,3,1,0,1,0,1,1,0
6627,2.0,17.0,41.0,10,3,1,1,0,0,1,1,0
6628,4.0,144.0,43.0,59,6,1,1,0,0,0,1,0
6629,4.0,489.0,4.0,14,3,1,1,0,0,1,1,0
6630,3.0,243.0,22.0,1,4,1,1,0,0,1,0,0
6632,1.0,52.0,0.0,29,7,1,1,0,0,1,1,0
6633,2.0,338.0,0.0,136,3,0,1,0,0,1,0,1
6634,1.0,192.0,2.0,208,19,1,0,1,0,0,0,0
6636,2.0,240.0,9.0,170,5,1,1,0,0,0,0,0
6637,2.0,146.0,1.0,56,13,1,0,1,0,0,0,0
6638,2.0,69.0,7.0,18,4,1,0,1,0,1,0,0
6639,2.0,74.0,0.0,3,1,1,1,0,0,0,1,0
6641,2.0,133.0,15.0,18,6,1,1,0,0,1,0,0
6643,4.0,0.0,1.0,0,5,1,1,0,0,0,0,0
6644,2.0,0.0,0.0,32,4,0,1,0,0,0,1,1
6646,3.0,382.0,1.0,172,2,1,1,0,0,0,1,0
6647,2.0,230.0,11.0,119,17,1,1,0,0,0,0,0
6649,2.0,295.0,48.0,206,3,1,1,0,0,1,0,0
6651,2.0,213.0,0.0,49,4,1,0,1,0,1,0,0
6652,1.0,281.0,3.0,52,5,1,0,0,1,1,0,0
6655,3.0,365.0,0.0,8,6,1,1,0,0,0,1,0
6657,3.0,169.0,7.0,148,6,0,1,0,0,1,0,1
6659,6.0,12.0,0.0,23,5,1,1,0,0,1,1,0
6662,2.0,262.0,49.0,28,13,1,1,0,0,0,0,0
6663,2.0,145.0,0.0,50,3,1,1,0,0,0,1,0
6664,1.0,430.0,4.0,11,29,1,1,0,0,1,0,0
6665,1.0,0.0,0.0,17,6,1,1,0,0,0,0,0
6666,4.0,159.0,1.0,186,8,1,1,0,0,0,1,0
6667,2.0,224.0,25.0,132,3,1,1,0,0,1,0,0
6669,3.0,315.0,2.0,41,2,1,1,0,0,1,0,0
6672,2.0,150.0,59.0,54,4,1,1,0,0,1,0,0
6678,2.0,277.0,0.0,206,17,1,0,1,0,1,0,0
6682,6.0,102.0,0.0,195,13,1,1,0,0,1,0,0
6683,5.0,71.0,1.0,233,5,1,1,0,0,1,0,0
6684,2.0,254.0,36.0,40,4,1,1,0,0,1,0,0
6686,2.0,218.0,0.0,66,10,0,1,0,0,1,1,1
6687,5.0,261.0,5.0,18,1,1,1,0,0,0,0,0
6688,8.0,125.0,62.0,20,5,1,1,0,0,1,0,0
6690,2.0,142.0,91.0,208,7,1,1,0,0,1,0,0
6691,1.0,431.0,0.0,193,3,1,1,0,0,1,0,0
6692,5.0,262.0,0.0,45,4,1,1,0,0,0,0,0
6693,4.0,322.0,10.0,78,2,1,1,0,0,0,1,0
6695,1.0,232.0,4.0,8,4,1,1,0,0,0,1,0
6697,1.0,269.0,42.0,64,2,1,0,1,0,1,0,0
6699,4.0,346.0,85.0,8,8,1,1,0,0,0,0,0
6700,2.0,119.0,174.0,38,5,1,1,0,0,1,0,0
6701,4.0,466.0,0.0,20,3,1,1,0,0,0,1,0
6702,4.0,0.0,30.0,166,1,0,1,0,0,0,1,1
6704,4.0,241.0,0.0,23,29,1,1,0,0,0,0,0
6706,2.0,164.0,58.0,46,5,1,1,0,0,1,0,0
6707,4.0,100.0,0.0,153,7,1,1,0,0,0,1,0
6709,4.0,208.0,3.0,135,7,1,1,0,0,1,0,0
6710,3.0,68.0,0.0,73,13,1,1,0,0,1,0,0
6711,4.0,0.0,15.0,209,9,1,1,0,0,0,0,0
6715,4.0,150.0,0.0,154,18,1,1,0,0,0,1,0
6721,1.0,384.0,1.0,61,2,1,0,1,0,0,1,0
6723,2.0,307.0,18.0,9,2,1,1,0,0,1,1,0
6724,5.0,88.0,3.0,18,4,1,1,0,0,1,0,0
6725,1.0,259.0,3.0,133,3,1,1,0,0,1,1,0
6728,2.0,729.0,4.0,23,5,1,0,1,0,1,0,0
6729,1.0,318.0,0.0,63,16,1,0,1,0,0,0,0
6731,1.0,363.0,51.0,186,9,1,1,0,0,1,0,0
6732,1.0,375.0,1.0,0,3,1,0,1,0,0,1,0
