,guest_size,message_length,total_reviews,lead_time,days_of_stay,replied,not_replied,contact_me,past_booker
4922,2.0,97.0,4.0,9,1,1,0,1,0
4923,3.0,255.0,18.0,188,6,1,0,0,0
4924,2.0,120.0,27.0,11,8,1,0,0,1
4925,1.0,375.0,6.0,4,10,1,0,0,0
4926,3.0,61.0,0.0,187,8,1,0,0,0
4929,5.0,124.0,35.0,7,11,1,0,1,0
4930,10.0,174.0,2.0,36,3,1,0,1,0
4931,7.0,89.0,1.0,169,9,1,0,1,0
4932,5.0,207.0,6.0,1,7,1,0,1,1
4933,1.0,175.0,0.0,82,64,1,0,1,0
4934,2.0,72.0,0.0,50,1,1,0,1,0
4935,1.0,183.0,0.0,172,12,1,0,1,1
4936,2.0,616.0,0.0,3,85,0,1,1,1
4938,1.0,322.0,67.0,17,2,1,0,1,0
4940,4.0,132.0,7.0,9,3,0,1,1,0
4941,2.0,31.0,0.0,85,3,1,0,1,0
4942,2.0,0.0,0.0,33,4,1,0,0,0
4943,1.0,276.0,15.0,0,3,1,0,1,1
4944,1.0,814.0,4.0,8,1,1,0,1,0
4945,1.0,33.0,55.0,9,1,1,0,0,0
4946,2.0,307.0,2.0,6,34,1,0,1,1
4947,1.0,447.0,0.0,105,31,1,0,0,1
4949,4.0,418.0,0.0,21,4,1,0,1,1
4950,2.0,46.0,1.0,16,5,1,0,1,1
4951,1.0,38.0,0.0,2,4,0,1,1,1
4952,3.0,126.0,0.0,29,4,1,0,1,0
4953,1.0,67.0,2.0,1,4,1,0,0,1
4954,5.0,336.0,1.0,146,12,1,0,1,0
4955,4.0,209.0,0.0,117,3,1,0,1,0
4956,3.0,110.0,4.0,7,5,1,0,0,0
4957,2.0,144.0,0.0,50,15,1,0,0,1
4958,2.0,91.0,3.0,75,2,1,0,0,1
4961,4.0,0.0,20.0,165,2,1,0,0,0
4962,2.0,281.0,26.0,102,7,0,1,0,1
4963,2.0,135.0,11.0,66,3,1,0,0,1
4964,1.0,655.0,3.0,19,5,1,0,0,1
4965,1.0,0.0,0.0,24,4,1,0,0,0
4966,4.0,659.0,0.0,213,4,1,0,1,0
4968,5.0,303.0,75.0,24,4,1,0,0,1
4969,5.0,517.0,1.0,162,3,1,0,1,1
4970,2.0,102.0,32.0,216,5,1,0,0,1
4971,8.0,65.0,34.0,35,2,1,0,0,0
4973,1.0,154.0,39.0,43,4,1,0,0,1
4974,2.0,175.0,185.0,330,10,1,0,1,0
4975,2.0,140.0,2.0,87,4,1,0,1,0
4976,3.0,139.0,19.0,172,8,1,0,0,1
4977,2.0,195.0,7.0,2,2,1,0,1,0
4978,2.0,0.0,1.0,196,6,1,0,0,0
4979,2.0,162.0,142.0,267,9,1,0,1,1
4980,4.0,141.0,2.0,14,6,1,0,0,1
4981,2.0,332.0,0.0,153,4,1,0,0,1
4982,1.0,603.0,32.0,13,5,1,0,1,0
4983,1.0,48.0,0.0,73,1,1,0,1,0
4984,2.0,232.0,0.0,90,11,1,0,1,0
4986,8.0,75.0,1.0,52,2,1,0,1,0
4987,1.0,70.0,0.0,20,5,0,1,1,0
4988,1.0,387.0,10.0,202,17,1,0,1,0
4989,1.0,158.0,99.0,9,2,1,0,1,0
4990,10.0,281.0,0.0,146,3,1,0,1,0
4991,5.0,304.0,1.0,18,3,1,0,1,0
4992,4.0,43.0,0.0,162,7,1,0,0,0
4994,4.0,411.0,0.0,70,10,1,0,1,0
4995,3.0,0.0,18.0,33,4,1,0,0,0
4998,1.0,356.0,1.0,10,27,1,0,1,0
5001,6.0,108.0,0.0,130,2,1,0,1,0
5002,6.0,127.0,0.0,28,4,1,0,1,0
5003,1.0,399.0,37.0,15,3,1,0,1,1
5005,2.0,17.0,41.0,10,3,1,0,1,1
5006,4.0,144.0,43.0,59,6,1,0,0,1
5007,4.0,489.0,4.0,14,3,1,0,1,1
5008,3.0,243.0,22.0,1,4,1,0,1,0
5009,1.0,52.0,0.0,29,7,1,0,1,1
5010,2.0,338.0,0.0,136,3,0,1,1,0
5011,1.0,192.0,2.0,208,19,1,0,0,0
5013,2.0,240.0,9.0,170,5,1,0,0,0
5014,2.0,146.0,1.0,56,13,1,0,0,0
5015,2.0,69.0,7.0,18,4,1,0,1,0
5016,2.0,74.0,0.0,3,1,1,0,0,1
5017,2.0,133.0,15.0,18,6,1,0,1,0
5018,4.0,0.0,1.0,0,5,1,0,0,0
5019,2.0,0.0,0.0,32,4,0,1,0,1
5020,3.0,382.0,1.0,172,2,1,0,0,1
5021,2.0,230.0,11.0,119,17,1,0,0,0
5023,2.0,295.0,48.0,206,3,1,0,1,0
5025,2.0,213.0,0.0,49,4,1,0,1,0
5026,1.0,281.0,3.0,52,5,1,0,1,0
5028,3.0,365.0,0.0,8,6,1,0,0,1
5030,3.0,169.0,7.0,148,6,0,1,1,0
5031,6.0,12.0,0.0,23,5,1,0,1,1
5032,2.0,262.0,49.0,28,13,1,0,0,0
5033,2.0,145.0,0.0,50,3,1,0,0,1
5034,1.0,430.0,4.0,11,29,1,0,1,0
5035,1.0,0.0,0.0,17,6,1,0,0,0
5036,4.0,159.0,1.0,186,8,1,0,0,1
5037,2.0,224.0,25.0,132,3,1,0,1,0
5038,3.0,315.0,2.0,41,2,1,0,1,0
5040,2.0,150.0,59.0,54,4,1,0,1,0
5043,2.0,277.0,0.0,206,17,1,0,1,0
5044,6.0,102.0,0.0,195,13,1,0,1,0
5045,5.0,71.0,1.0,233,5,1,0,1,0
5046,2.0,254.0,36.0,40,4,1,0,1,0
5047,2.0,218.0,0.0,66,10,0,1,1,1
5048,5.0,261.0,5.0,18,1,1,0,0,0
5049,8.0,125.0,62.0,20,5,1,0,1,0
5051,2.0,142.0,91.0,208,7,1,0,1,0
5052,1.0,431.0,0.0,193,3,1,0,1,0
5053,5.0,262.0,0.0,45,4,1,0,0,0
5054,4.0,322.0,10.0,78,2,1,0,0,1
5056,1.0,232.0,4.0,8,4,1,0,0,1
5057,1.0,269.0,42.0,64,2,1,0,1,0
5058,4.0,346.0,85.0,8,8,1,0,0,0
5059,2.0,119.0,174.0,38,5,1,0,1,0
5060,4.0,466.0,0.0,20,3,1,0,0,1
5061,4.0,0.0,30.0,166,1,0,1,0,1
5063,4.0,241.0,0.0,23,29,1,0,0,0
5064,2.0,164.0,58.0,46,5,1,0,1,0
5065,4.0,100.0,0.0,153,7,1,0,0,1
5067,4.0,208.0,3.0,135,7,1,0,1,0
5068,3.0,68.0,0.0,73,13,1,0,1,0
5069,4.0,0.0,15.0,209,9,1,0,0,0
5070,4.0,150.0,0.0,154,18,1,0,0,1
5072,1.0,384.0,1.0,61,2,1,0,0,1
5073,2.0,307.0,18.0,9,2,1,0,1,1
5074,5.0,88.0,3.0,18,4,1,0,1,0
5075,1.0,259.0,3.0,133,3,1,0,1,1
5077,2.0,729.0,4.0,23,5,1,0,1,0
5078,1.0,318.0,0.0,63,16,1,0,0,0
5079,1.0,363.0,51.0,186,9,1,0,1,0
5080,1.0,375.0,1.0,0,3,1,0,0,1
5081,4.0,150.0,1.0,86,3,1,0,1,0
5082,2.0,82.0,0.0,37,1,1,0,0,1
5083,1.0,343.0,8.0,8,2,1,0,1,0
5084,6.0,311.0,15.0,29,3,1,0,0,0
5085,2.0,326.0,12.0,18,5,1,0,0,1
5087,2.0,0.0,0.0,109,4,0,1,0,1
5088,1.0,230.0,6.0,203,17,1,0,0,0
5089,2.0,87.0,16.0,6,3,1,0,0,0
5090,2.0,202.0,3.0,21,3,1,0,1,0
5091,5.0,344.0,0.0,205,1,0,1,1,0
5092,7.0,171.0,3.0,53,5,1,0,0,0
5093,2.0,223.0,1.0,210,14,1,0,0,0
5094,6.0,38.0,5.0,29,5,1,0,1,1
5095,2.0,100.0,52.0,21,1,1,0,1,0
5096,5.0,208.0,3.0,182,10,1,0,0,0
5097,4.0,101.0,7.0,7,2,1,0,0,0
5098,3.0,0.0,2.0,134,3,1,0,0,1
5099,2.0,305.0,0.0,142,3,1,0,1,0
5100,4.0,177.0,3.0,20,4,1,0,1,0
5102,1.0,126.0,1.0,58,20,1,0,0,0
5103,6.0,154.0,6.0,167,6,1,0,1,1
5104,5.0,362.0,0.0,165,7,1,0,0,0
5106,2.0,194.0,22.0,4,4,1,0,0,0
5107,5.0,112.0,0.0,204,14,1,0,1,1
5108,5.0,21.0,4.0,3,4,1,0,0,1
5109,2.0,170.0,4.0,189,8,1,0,0,1
5110,1.0,231.0,2.0,193,6,1,0,1,0
5111,4.0,65.0,0.0,161,2,0,1,1,0
5112,2.0,63.0,8.0,210,5,1,0,1,0
5113,4.0,331.0,0.0,160,4,1,0,1,0
5114,2.0,230.0,15.0,179,3,0,1,0,1
5116,2.0,184.0,11.0,7,7,1,0,0,0
5117,2.0,323.0,0.0,147,2,1,0,1,0
5118,1.0,1496.0,13.0,100,127,1,0,1,1
5119,2.0,102.0,7.0,95,4,1,0,0,0
5120,1.0,221.0,0.0,85,10,1,0,1,1
5121,7.0,198.0,5.0,206,2,0,1,1,0
5124,3.0,0.0,0.0,4,6,0,1,1,0
5125,2.0,631.0,1.0,23,9,1,0,1,1
5126,1.0,25.0,0.0,21,4,1,0,1,1
5127,4.0,141.0,0.0,87,5,0,1,1,1
5128,3.0,315.0,94.0,49,7,1,0,1,0
5130,2.0,141.0,0.0,88,4,1,0,0,0
5131,6.0,183.0,1.0,164,14,1,0,1,0
5132,4.0,216.0,1.0,15,4,1,0,0,1
5133,4.0,0.0,14.0,13,5,1,0,0,1
5134,2.0,397.0,0.0,19,3,1,0,1,0
5136,4.0,120.0,0.0,200,4,1,0,1,0
5137,6.0,62.0,0.0,39,14,1,0,1,1
5138,1.0,0.0,0.0,8,2,1,0,0,0
5139,4.0,52.0,0.0,160,6,1,0,1,0
5140,15.0,260.0,1.0,39,21,1,0,1,0
5141,1.0,130.0,0.0,35,5,1,0,1,0
5142,3.0,75.0,0.0,26,8,1,0,1,0
5143,2.0,104.0,0.0,27,8,1,0,1,1
5145,2.0,86.0,0.0,19,6,1,0,1,0
5146,4.0,657.0,25.0,221,6,1,0,1,0
5148,1.0,92.0,1.0,3,14,1,0,1,0
5149,1.0,228.0,4.0,134,23,1,0,0,0
5150,3.0,219.0,8.0,3,3,0,1,0,0
5151,1.0,144.0,31.0,4,5,1,0,0,0
5152,2.0,285.0,0.0,25,3,1,0,1,0
5153,7.0,388.0,0.0,53,7,0,1,1,0
5155,2.0,252.0,0.0,87,3,1,0,1,0
5156,1.0,63.0,1.0,31,5,1,0,1,1
5157,7.0,708.0,0.0,42,2,1,0,0,0
5158,5.0,893.0,12.0,7,3,1,0,0,1
5159,8.0,0.0,0.0,154,6,1,0,0,0
5160,2.0,206.0,0.0,65,2,0,1,0,1
5161,2.0,481.0,1.0,48,5,1,0,1,1
5162,1.0,201.0,1.0,193,10,0,1,1,0
5163,4.0,82.0,15.0,137,5,1,0,0,0
5164,2.0,248.0,23.0,13,7,1,0,0,0
5165,4.0,263.0,3.0,189,7,1,0,0,0
5166,3.0,300.0,0.0,14,229,1,0,1,0
5168,5.0,0.0,0.0,93,1,1,0,0,1
5169,9.0,164.0,0.0,3,3,1,0,1,0
5170,1.0,23.0,48.0,9,1,1,0,0,0
5171,1.0,662.0,0.0,76,16,1,0,1,0
5172,1.0,35.0,1.0,5,3,0,1,0,0
5173,4.0,104.0,5.0,29,5,1,0,1,0
5174,2.0,157.0,3.0,176,14,0,1,1,0
5175,2.0,655.0,0.0,218,12,1,0,1,0
5176,1.0,81.0,0.0,2,7,1,0,1,0
5177,2.0,127.0,2.0,33,5,1,0,1,0
5178,4.0,0.0,0.0,3,3,1,0,0,1
5179,4.0,10.0,1.0,200,3,1,0,0,1
5180,1.0,251.0,0.0,152,10,1,0,1,1
5181,2.0,12.0,12.0,155,9,1,0,0,0
5182,4.0,189.0,0.0,169,7,1,0,1,0
5183,5.0,129.0,19.0,20,4,1,0,0,0
5184,2.0,397.0,1.0,153,5,1,0,1,0
5185,7.0,165.0,0.0,221,5,0,1,0,0
5186,2.0,112.0,45.0,247,9,1,0,0,0
5187,6.0,104.0,1.0,9,4,0,1,1,0
5188,4.0,67.0,3.0,111,3,1,0,0,1
5189,2.0,911.0,0.0,102,15,1,0,1,0
5190,2.0,307.0,0.0,175,4,1,0,1,1
5192,2.0,158.0,0.0,170,8,1,0,0,0
5194,4.0,970.0,55.0,53,3,1,0,1,1
5196,2.0,63.0,1.0,34,8,1,0,1,0
5197,3.0,493.0,17.0,106,8,0,1,1,0
5199,1.0,903.0,1.0,190,62,1,0,1,0
5200,2.0,624.0,3.0,146,3,1,0,0,1
5201,2.0,104.0,30.0,53,4,1,0,0,1
5203,1.0,90.0,0.0,65,11,1,0,0,0
5204,1.0,0.0,4.0,20,3,1,0,0,0
5206,1.0,368.0,2.0,142,10,1,0,0,0
5208,8.0,31.0,0.0,23,5,1,0,1,1
5209,3.0,230.0,0.0,85,8,1,0,1,0
5211,1.0,0.0,3.0,114,8,0,1,0,1
5212,2.0,313.0,1.0,198,9,1,0,1,0
5214,1.0,310.0,2.0,88,17,1,0,1,0
5215,2.0,168.0,0.0,212,6,1,0,0,0
5216,3.0,153.0,34.0,14,3,1,0,1,0
5217,7.0,114.0,15.0,79,3,1,0,1,0
5218,5.0,175.0,0.0,113,4,1,0,1,0
5221,2.0,432.0,1.0,196,25,1,0,0,0
5222,2.0,192.0,0.0,33,2,1,0,1,1
5223,3.0,111.0,6.0,23,2,1,0,1,1
5224,2.0,158.0,1.0,98,12,1,0,1,0
5225,16.0,133.0,1.0,119,6,1,0,1,0
5227,1.0,164.0,1.0,169,11,1,0,0,1
5228,1.0,227.0,4.0,84,9,1,0,0,1
5229,2.0,97.0,0.0,116,8,1,0,1,0
5231,1.0,398.0,0.0,1,6,1,0,1,1
5233,2.0,0.0,0.0,136,2,0,1,0,1
5234,2.0,0.0,8.0,28,2,1,0,0,0
5236,2.0,133.0,3.0,170,2,1,0,1,0
5237,1.0,164.0,30.0,1,9,1,0,1,1
5238,1.0,0.0,2.0,2,1,1,0,0,1
5240,7.0,144.0,12.0,9,5,1,0,0,1
5241,6.0,238.0,46.0,83,8,1,0,1,0
5242,2.0,173.0,43.0,0,3,1,0,0,0
5243,2.0,149.0,2.0,86,7,1,0,0,1
5245,6.0,114.0,0.0,55,10,1,0,1,0
5246,1.0,277.0,1.0,19,4,1,0,0,1
5247,3.0,154.0,14.0,5,3,1,0,1,1
5249,4.0,131.0,2.0,12,5,1,0,0,0
5250,1.0,509.0,18.0,2,7,1,0,0,1
5251,7.0,377.0,10.0,303,4,1,0,1,0
5252,7.0,221.0,1.0,32,5,0,1,1,0
5254,2.0,126.0,2.0,68,2,1,0,1,1
5255,3.0,120.0,0.0,190,13,1,0,1,0
5259,2.0,268.0,71.0,32,4,1,0,0,0
5260,1.0,517.0,0.0,58,20,1,0,1,0
5261,1.0,358.0,0.0,30,3,1,0,1,0
5262,2.0,214.0,0.0,251,4,0,1,1,0
5263,6.0,146.0,6.0,0,2,1,0,0,1
5264,2.0,553.0,2.0,136,4,1,0,1,0
5265,1.0,389.0,0.0,108,16,0,1,1,0
5266,4.0,27.0,0.0,208,5,1,0,0,0
5268,3.0,259.0,0.0,210,14,1,0,1,1
5269,1.0,898.0,0.0,157,4,1,0,1,1
5270,4.0,122.0,0.0,116,7,1,0,1,1
5271,2.0,194.0,18.0,88,9,1,0,0,0
5273,10.0,126.0,8.0,28,3,1,0,1,0
5274,2.0,76.0,23.0,24,3,1,0,1,0
5275,10.0,254.0,0.0,204,8,1,0,1,0
5276,2.0,193.0,0.0,69,5,1,0,0,1
5277,2.0,98.0,2.0,5,2,1,0,1,1
5280,4.0,223.0,1.0,5,4,1,0,0,0
5281,2.0,234.0,4.0,1,1,1,0,0,1
5282,4.0,0.0,1.0,53,9,0,1,0,1
5283,2.0,594.0,6.0,24,13,1,0,1,0
5284,4.0,586.0,0.0,24,10,1,0,0,1
5285,4.0,103.0,51.0,13,3,1,0,1,0
5286,2.0,69.0,0.0,97,9,1,0,0,1
5288,3.0,483.0,1.0,38,5,1,0,1,1
5289,1.0,765.0,2.0,10,20,1,0,1,0
5290,2.0,271.0,0.0,94,1,1,0,0,0
5291,2.0,76.0,39.0,4,3,1,0,0,1
5293,1.0,180.0,23.0,2,4,1,0,1,0
5296,2.0,109.0,1.0,27,5,0,1,0,1
5297,1.0,22.0,0.0,160,67,1,0,1,0
5298,1.0,95.0,0.0,154,9,0,1,0,0
5299,4.0,1160.0,0.0,81,2,1,0,1,0
5300,6.0,637.0,21.0,244,3,1,0,1,1
5301,5.0,73.0,0.0,8,5,1,0,1,0
5302,2.0,138.0,22.0,18,4,1,0,0,1
5303,4.0,146.0,2.0,4,3,1,0,1,0
5304,3.0,273.0,2.0,14,4,1,0,0,0
5305,1.0,40.0,0.0,3,3,1,0,1,1
5306,1.0,528.0,22.0,23,3,1,0,0,1
5307,2.0,670.0,0.0,9,4,0,1,0,1
5309,16.0,734.0,8.0,51,2,1,0,1,1
5310,1.0,64.0,0.0,218,9,1,0,1,0
5311,1.0,35.0,48.0,93,7,1,0,0,1
5312,2.0,224.0,3.0,161,8,0,1,1,0
5313,12.0,136.0,0.0,199,7,0,1,0,0
5314,1.0,21.0,0.0,3,3,1,0,1,0
5316,1.0,358.0,0.0,60,29,1,0,1,1
5317,3.0,155.0,2.0,6,3,1,0,1,1
5318,1.0,77.0,2.0,1,4,1,0,1,1
5319,4.0,337.0,0.0,71,3,1,0,1,0
5320,6.0,245.0,0.0,170,25,1,0,1,0
5321,1.0,0.0,30.0,22,2,1,0,0,0
5323,2.0,473.0,127.0,49,4,1,0,0,0
5325,2.0,32.0,63.0,6,4,1,0,1,0
5326,3.0,214.0,2.0,23,5,0,1,1,1
5328,2.0,149.0,0.0,133,12,1,0,1,1
5330,3.0,329.0,8.0,47,9,1,0,1,1
5331,2.0,252.0,0.0,74,14,0,1,1,0
5332,3.0,77.0,0.0,166,22,1,0,1,0
5333,7.0,199.0,0.0,188,19,1,0,0,0
5335,8.0,166.0,0.0,28,4,0,1,0,0
5338,2.0,246.0,10.0,168,4,1,0,0,0
5339,4.0,205.0,0.0,72,15,1,0,1,0
5340,1.0,279.0,1.0,212,9,1,0,0,1
5341,6.0,104.0,1.0,187,4,1,0,1,0
5342,2.0,191.0,8.0,0,1,0,1,0,1
5343,2.0,123.0,5.0,264,3,1,0,1,0
5344,1.0,147.0,0.0,121,13,1,0,1,0
5345,2.0,331.0,18.0,73,2,1,0,1,0
5346,5.0,386.0,0.0,85,10,1,0,1,0
5347,2.0,327.0,20.0,0,3,1,0,0,1
5348,2.0,176.0,124.0,17,8,1,0,1,0
5349,3.0,292.0,43.0,8,3,1,0,0,0
5350,2.0,475.0,162.0,151,4,1,0,0,1
5351,3.0,96.0,2.0,120,6,1,0,1,0
5353,6.0,46.0,1.0,46,6,1,0,1,0
5354,1.0,147.0,9.0,12,9,1,0,1,1
5355,8.0,123.0,1.0,239,5,1,0,1,0
5356,3.0,374.0,1.0,1,2,1,0,1,1
5357,4.0,477.0,0.0,193,4,1,0,1,0
5359,2.0,181.0,11.0,16,2,1,0,1,0
5360,4.0,8.0,4.0,121,7,1,0,1,0
5361,6.0,0.0,0.0,25,5,1,0,0,1
5362,1.0,119.0,3.0,8,9,1,0,0,1
5363,2.0,144.0,85.0,2,2,1,0,1,1
5364,4.0,813.0,0.0,27,6,1,0,1,0
5365,5.0,27.0,1.0,22,4,1,0,1,0
5367,4.0,159.0,0.0,186,9,1,0,0,1
5368,4.0,163.0,2.0,207,8,1,0,0,0
5369,2.0,205.0,0.0,148,6,1,0,0,1
5370,2.0,162.0,1.0,63,5,1,0,1,1
5371,2.0,246.0,3.0,81,2,1,0,0,1
5372,4.0,85.0,55.0,29,1,1,0,0,1
5373,2.0,282.0,17.0,205,9,1,0,0,0
5374,4.0,1412.0,0.0,3,25,1,0,1,1
5375,2.0,454.0,71.0,206,3,1,0,0,0
5376,7.0,283.0,12.0,44,2,1,0,1,0
5377,2.0,902.0,20.0,49,3,1,0,1,0
5378,2.0,0.0,69.0,155,3,0,1,0,0
5379,1.0,357.0,32.0,7,3,0,1,1,0
5380,6.0,540.0,0.0,17,2,1,0,1,1
5381,2.0,85.0,1.0,18,4,1,0,1,0
5382,2.0,309.0,3.0,25,7,1,0,0,1
5384,3.0,444.0,0.0,171,6,1,0,0,1
5385,1.0,44.0,103.0,11,3,1,0,0,0
5386,2.0,252.0,10.0,12,5,1,0,0,0
5387,1.0,67.0,4.0,226,4,1,0,0,0
5388,4.0,166.0,4.0,29,18,1,0,1,0
5389,6.0,6.0,62.0,28,2,0,1,0,0
5391,2.0,115.0,6.0,10,7,1,0,0,1
5392,2.0,143.0,2.0,3,4,1,0,1,1
5393,6.0,157.0,17.0,101,93,1,0,0,1
5394,5.0,155.0,0.0,3,9,1,0,0,1
5395,2.0,249.0,3.0,61,3,1,0,1,1
5398,2.0,36.0,1.0,2,7,0,1,0,0
5399,3.0,324.0,17.0,11,3,1,0,0,0
5400,4.0,31.0,0.0,199,2,1,0,1,0
5401,4.0,14.0,1.0,24,4,1,0,1,0
5402,4.0,220.0,0.0,178,31,1,0,1,0
5403,2.0,153.0,69.0,73,8,1,0,1,0
5404,7.0,217.0,2.0,179,3,1,0,1,0
5405,1.0,246.0,1.0,185,8,1,0,1,0
5406,2.0,253.0,0.0,36,7,1,0,0,0
5407,2.0,245.0,2.0,0,3,1,0,0,0
5408,5.0,110.0,1.0,29,4,1,0,1,0
5409,1.0,81.0,1.0,83,13,1,0,1,0
5411,1.0,81.0,0.0,132,1,1,0,1,1
5413,2.0,227.0,33.0,57,3,1,0,1,0
5414,10.0,7.0,2.0,9,5,1,0,1,0
5415,3.0,95.0,11.0,70,9,1,0,1,0
5416,2.0,48.0,0.0,80,30,0,1,1,0
5417,3.0,144.0,8.0,25,7,0,1,1,0
5418,4.0,74.0,2.0,209,2,1,0,1,0
5419,1.0,85.0,1.0,41,43,0,1,1,0
5421,2.0,275.0,3.0,54,3,1,0,1,0
5422,2.0,75.0,0.0,29,4,1,0,1,0
5424,2.0,137.0,0.0,16,1,1,0,0,1
5426,6.0,303.0,18.0,189,10,1,0,1,0
5427,2.0,468.0,30.0,3,7,1,0,0,1
5428,2.0,0.0,0.0,196,1,1,0,0,0
5429,2.0,65.0,23.0,7,2,1,0,0,1
5431,4.0,46.0,0.0,75,5,1,0,0,0
5432,6.0,243.0,0.0,62,3,1,0,0,0
5433,1.0,435.0,1.0,58,77,1,0,1,0
5435,1.0,540.0,5.0,97,4,0,1,1,1
5436,4.0,68.0,1.0,5,7,1,0,1,0
5437,2.0,205.0,0.0,55,11,1,0,1,0
5439,2.0,62.0,5.0,57,14,1,0,1,1
5440,2.0,254.0,0.0,155,6,0,1,1,0
5441,4.0,0.0,0.0,13,1,1,0,0,1
5442,2.0,482.0,22.0,342,5,1,0,1,1
5443,5.0,214.0,46.0,8,4,1,0,1,0
5444,3.0,274.0,0.0,29,4,1,0,0,1
5445,4.0,77.0,9.0,44,4,0,1,1,0
5446,4.0,128.0,0.0,74,1,1,0,1,1
5447,3.0,165.0,7.0,257,6,1,0,0,1
5448,2.0,213.0,0.0,1,2,1,0,0,1
5449,5.0,1.0,0.0,127,3,1,0,0,1
5450,2.0,85.0,0.0,199,4,1,0,1,0
5451,1.0,213.0,9.0,0,7,1,0,0,1
5452,1.0,287.0,0.0,67,10,1,0,1,0
5453,1.0,121.0,4.0,166,14,1,0,1,0
5454,4.0,0.0,3.0,318,5,1,0,0,0
5455,2.0,0.0,14.0,141,2,1,0,1,0
5456,1.0,278.0,4.0,159,9,1,0,1,0
5457,5.0,114.0,1.0,249,10,1,0,1,0
5458,5.0,112.0,0.0,185,14,1,0,1,0
5459,2.0,0.0,15.0,0,1,1,0,0,1
5460,3.0,492.0,0.0,29,3,1,0,1,0
5461,2.0,577.0,3.0,142,4,1,0,1,1
5462,5.0,164.0,13.0,12,6,1,0,1,0
5463,2.0,287.0,10.0,204,5,1,0,1,1
5464,2.0,102.0,0.0,89,14,1,0,0,0
5466,2.0,693.0,7.0,8,19,1,0,1,0
5468,2.0,134.0,71.0,2,1,1,0,0,1
5469,2.0,252.0,3.0,5,3,1,0,0,0
5470,1.0,205.0,0.0,57,3,1,0,0,0
5471,2.0,112.0,19.0,65,2,1,0,1,0
5472,1.0,79.0,0.0,177,13,1,0,1,0
5473,3.0,235.0,36.0,36,5,1,0,1,0
5474,2.0,181.0,4.0,21,4,0,1,0,1
5475,8.0,118.0,18.0,263,9,1,0,1,0
5476,1.0,172.0,111.0,36,3,1,0,0,1
5477,3.0,0.0,0.0,131,2,0,1,0,0
5479,2.0,710.0,6.0,11,11,1,0,1,0
5480,2.0,325.0,9.0,19,3,1,0,1,0
5481,4.0,246.0,0.0,27,7,1,0,1,0
5482,2.0,75.0,87.0,33,6,1,0,1,0
5483,1.0,210.0,5.0,2,3,1,0,1,1
5484,1.0,147.0,10.0,188,3,1,0,1,0
5486,4.0,86.0,5.0,2,3,1,0,1,1
5488,1.0,100.0,0.0,23,5,0,1,0,0
5489,1.0,0.0,40.0,173,2,1,0,0,0
5490,1.0,139.0,26.0,5,2,1,0,0,1
5491,8.0,108.0,0.0,118,5,1,0,1,0
5492,2.0,67.0,20.0,238,5,1,0,0,0
5494,2.0,231.0,0.0,91,2,1,0,0,1
5496,1.0,109.0,26.0,14,8,1,0,0,0
5497,5.0,153.0,52.0,42,1,1,0,1,0
5498,1.0,254.0,58.0,339,3,1,0,1,0
5499,1.0,122.0,18.0,192,5,1,0,1,0
5501,2.0,0.0,0.0,45,21,0,1,0,1
5502,4.0,290.0,9.0,119,9,1,0,1,0
5503,2.0,51.0,0.0,10,10,1,0,1,0
5504,6.0,311.0,0.0,9,3,1,0,1,0
5505,2.0,130.0,0.0,116,7,1,0,1,0
5506,2.0,234.0,0.0,50,3,1,0,1,0
5507,3.0,130.0,2.0,65,8,1,0,0,1
5508,2.0,82.0,1.0,13,1,1,0,0,1
5509,1.0,149.0,1.0,183,7,1,0,1,0
5510,2.0,201.0,7.0,16,4,1,0,0,1
5511,3.0,125.0,2.0,11,4,1,0,1,0
5512,2.0,39.0,34.0,2,8,1,0,1,1
5513,7.0,302.0,2.0,0,4,1,0,1,0
5515,8.0,93.0,1.0,20,10,1,0,1,0
5516,2.0,223.0,72.0,1,3,1,0,0,1
5517,2.0,312.0,10.0,72,6,1,0,1,0
5518,10.0,130.0,0.0,169,8,1,0,0,0
5519,3.0,240.0,1.0,213,11,1,0,1,0
5520,3.0,482.0,14.0,5,4,1,0,0,0
5521,5.0,727.0,0.0,290,3,0,1,1,1
5522,2.0,188.0,34.0,15,5,1,0,0,0
5523,1.0,245.0,3.0,4,10,0,1,1,0
5524,2.0,85.0,0.0,149,9,0,1,0,1
5525,2.0,0.0,1.0,139,2,1,0,0,0
5526,1.0,87.0,0.0,47,9,1,0,0,1
5527,2.0,44.0,70.0,20,4,1,0,1,1
5528,4.0,0.0,6.0,12,5,1,0,1,0
5530,4.0,98.0,5.0,232,10,1,0,1,0
5531,1.0,290.0,0.0,124,17,1,0,1,0
5533,3.0,118.0,24.0,2,3,1,0,1,1
5536,2.0,0.0,40.0,5,3,1,0,0,0
5538,2.0,106.0,1.0,2,2,1,0,1,0
5541,2.0,64.0,3.0,76,3,1,0,1,1
5543,9.0,145.0,1.0,73,2,1,0,0,0
5544,3.0,204.0,1.0,43,4,1,0,0,0
5545,2.0,291.0,0.0,21,5,1,0,1,0
5546,2.0,349.0,0.0,13,62,1,0,1,1
5547,6.0,62.0,0.0,116,3,1,0,0,1
5548,3.0,0.0,0.0,133,15,1,0,0,0
5550,3.0,371.0,0.0,69,7,1,0,1,0
5551,3.0,262.0,3.0,212,8,1,0,1,0
